,model,tp,fp,tn,fn,bal_acc,prec,recall,pr_auc,f1,mc_coef,batch_s,data,series,probability_y,true_y
42,model_XGB,999,0,999,0,1.0,1.0,1.0,1.0,1.0,1.0,,train,SMOTE,[0.02632233 0.00399132 0.002601   ... 0.99666256 0.9990096  0.9992791 ],[0 0 0 ... 1 1 1]
43,model_XGB,0,0,111,21,0.5,0.0,0.0,0.43328556046031597,0.0,0.0,,val,SMOTE,"[0.02055644 0.02210145 0.03694226 0.02269436 0.020901   0.09226397
 0.02517437 0.04708041 0.04528507 0.00880095 0.0151592  0.01716618
 0.01074046 0.01270825 0.07916653 0.00523565 0.01801908 0.05236264
 0.05628116 0.03558401 0.01780011 0.02350558 0.01287794 0.02451928
 0.05411261 0.01906891 0.02554313 0.02582702 0.02181878 0.00769826
 0.01714893 0.03742563 0.0834834  0.01500991 0.00677619 0.02256436
 0.01104939 0.03648355 0.03466862 0.02122327 0.01375266 0.03051976
 0.08578517 0.04595797 0.05528433 0.13062853 0.04880997 0.01610177
 0.02434435 0.01803963 0.01188032 0.01491078 0.02174306 0.01128158
 0.01836806 0.01862899 0.0265835  0.0296947  0.02836904 0.06835034
 0.02079635 0.01649094 0.06130615 0.03357572 0.02115421 0.05127849
 0.04347893 0.0147432  0.03220306 0.0070396  0.07699797 0.02767738
 0.02147118 0.03538915 0.03969394 0.025364   0.03564763 0.03512675
 0.02208515 0.01485689 0.04125663 0.0430189  0.10144444 0.05976406
 0.01262379 0.11801773 0.0430516  0.01067648 0.01100667 0.01196923
 0.02588034 0.0272452  0.06130615 0.00835906 0.0449888  0.03656815
 0.01306044 0.03927637 0.0189329  0.01933455 0.01002662 0.01368567
 0.02482466 0.0329223  0.02538491 0.16902842 0.01072973 0.02344079
 0.01130279 0.2437714  0.00823607 0.01268569 0.0121766  0.01306044
 0.03538072 0.05824862 0.03035485 0.0294759  0.02629971 0.02428056
 0.01834606 0.05605023 0.28844208 0.01045556 0.06049493 0.0646169
 0.05797879 0.03312524 0.01688269 0.03942035 0.01608733 0.02454307]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0
 0 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0]"
44,model_XGB,5,1,122,19,0.6001016260162602,0.8333333333333334,0.20833333333333334,0.531644001008358,0.33333333333333337,0.3739763363887433,,test,SMOTE,"[0.01348562 0.0281041  0.0044346  0.0083775  0.03245439 0.0642543
 0.00635776 0.01299652 0.02057961 0.1619356  0.06219843 0.01700401
 0.00345077 0.02163431 0.64824873 0.02486787 0.00218663 0.01372606
 0.49421874 0.00611667 0.02163381 0.07206018 0.08482614 0.35720646
 0.04817706 0.10737721 0.04413255 0.03264123 0.00210849 0.9267028
 0.01999274 0.00441294 0.05079884 0.00870103 0.04575995 0.06680062
 0.16606592 0.00478677 0.03855599 0.01739886 0.07055724 0.36402506
 0.46314478 0.10763332 0.00773604 0.00930308 0.6055371  0.00440275
 0.05423426 0.01638934 0.02734589 0.01331894 0.19633724 0.18899073
 0.05706392 0.1017985  0.00492711 0.00428956 0.18353099 0.01197583
 0.11104557 0.33518103 0.03399773 0.11460786 0.04942715 0.00921291
 0.13059324 0.02399156 0.06511295 0.01165398 0.3750239  0.18467385
 0.00738161 0.09738239 0.1856252  0.03156323 0.05625395 0.37777779
 0.10847398 0.0015894  0.09194107 0.01231694 0.0543964  0.52277136
 0.00342573 0.27712628 0.04608339 0.021101   0.11336113 0.00390991
 0.175087   0.00454143 0.00946408 0.02957552 0.37241912 0.01103739
 0.45169413 0.08299048 0.10157362 0.2602038  0.03612792 0.00858222
 0.02893999 0.10954804 0.03576821 0.0395093  0.0757136  0.173662
 0.00357089 0.04130141 0.13998155 0.02302088 0.02152127 0.03490443
 0.01724034 0.01566702 0.06213692 0.05276286 0.7360334  0.06443433
 0.08326917 0.30503526 0.00145414 0.1195557  0.03361733 0.00860206
 0.02184986 0.3172566  0.40621418 0.02354783 0.00101827 0.04197879
 0.00293742 0.930033   0.05664612 0.01139587 0.00791351 0.19366015
 0.09455866 0.00234711 0.11448666 0.00941806 0.0457077  0.35742015
 0.29559907 0.05417512 0.02772872]","[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]"
45,model_XGB,999,0,999,0,1.0,1.0,1.0,1.0,1.0,1.0,,train,SMOTE,[0.00163705 0.0095702  0.7803499  ... 0.9959623  0.999783   0.9995408 ],[0 0 1 ... 1 1 1]
46,model_XGB,0,0,111,21,0.5,0.0,0.0,0.3301820626100564,0.0,0.0,,val,SMOTE,"[0.07039333 0.02770697 0.00796084 0.01155753 0.02101399 0.04596241
 0.10277032 0.00878119 0.01826691 0.01523607 0.00764463 0.03169099
 0.02616855 0.02368701 0.00979304 0.05589169 0.02360088 0.00933803
 0.0098081  0.03229453 0.00945769 0.01091528 0.0208289  0.01684176
 0.02414691 0.01781091 0.00509159 0.01321848 0.00937638 0.02287787
 0.01056419 0.01163645 0.03282275 0.01738273 0.00776427 0.01257824
 0.0213946  0.02746084 0.00589672 0.03069168 0.03348792 0.01203132
 0.02362896 0.00451748 0.01614889 0.04686539 0.13494997 0.01260654
 0.01356605 0.02517873 0.01459667 0.03454616 0.01122713 0.0166532
 0.04834569 0.02737603 0.0098075  0.03134546 0.02948111 0.01249025
 0.01316202 0.01072667 0.01162848 0.01721023 0.01909423 0.01281856
 0.02700404 0.02137984 0.00648416 0.04095596 0.02300125 0.04812435
 0.16421403 0.01708219 0.0193196  0.01864464 0.03032871 0.04180977
 0.00947888 0.02515461 0.01418495 0.03488459 0.04216981 0.04972137
 0.0207679  0.06581813 0.012274   0.00937124 0.11993842 0.02182612
 0.0113713  0.01056601 0.00777735 0.0094075  0.09353535 0.00557644
 0.01205923 0.01646597 0.040646   0.01029224 0.00973782 0.05825427
 0.01867126 0.03898629 0.02709816 0.00661254 0.0891812  0.03626936
 0.19630773 0.01379484 0.013571   0.01411774 0.02492409 0.02761458
 0.01521336 0.05406212 0.03080625 0.01707039 0.00532786 0.00772929
 0.08509593 0.01121762 0.00492805 0.02743534 0.06476542 0.01826691
 0.05504341 0.0075489  0.00937124 0.01889124 0.01018427 0.01894969]","[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0
 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0]"
47,model_XGB,4,1,122,20,0.5792682926829268,0.8,0.16666666666666666,0.514474887977161,0.27586206896551724,0.32326486317303493,,test,SMOTE,"[8.04055855e-03 1.41858291e-02 1.72156049e-03 6.45860750e-03
 4.86152135e-02 9.57509130e-02 1.11223748e-02 8.18882789e-03
 3.41832936e-02 2.03914940e-01 6.52192906e-02 8.17701686e-03
 3.06269038e-03 3.68282311e-02 7.20450699e-01 1.47605743e-02
 7.47086189e-04 2.98339203e-02 4.98211026e-01 3.87926772e-03
 5.75051792e-02 5.50410412e-02 7.80462995e-02 2.85490006e-01
 1.43829599e-01 5.04123718e-02 1.10163085e-01 4.79079261e-02
 7.98752822e-04 9.30514216e-01 2.57951971e-02 2.58786231e-03
 3.55863087e-02 3.54160322e-03 1.26912206e-01 7.58966524e-03
 1.90949246e-01 2.49568652e-03 1.59467775e-02 1.23716723e-02
 3.05495020e-02 3.83270353e-01 4.41383362e-01 5.42404577e-02
 1.48579730e-02 1.01722833e-02 5.39768100e-01 4.38774703e-03
 6.85132667e-02 3.15672383e-02 8.87157321e-02 1.07988967e-02
 9.41526219e-02 1.34519771e-01 4.27862145e-02 9.59325656e-02
 2.88962503e-03 4.23531607e-03 1.49964869e-01 1.77008212e-02
 1.74520999e-01 2.30602175e-01 1.66031644e-02 2.09773853e-01
 6.90743029e-02 3.27443331e-02 9.24004540e-02 9.83639713e-03
 4.80810776e-02 1.01389838e-02 3.11945140e-01 1.35463178e-01
 5.11809532e-03 1.21874698e-01 2.07167804e-01 2.41166707e-02
 5.98283447e-02 4.05183077e-01 2.33593032e-01 1.73419225e-03
 4.49673049e-02 4.20961678e-02 2.97540352e-02 3.64372492e-01
 1.91304984e-03 1.24260858e-01 4.72653732e-02 2.48037409e-02
 1.38247997e-01 2.88626198e-02 2.44185790e-01 1.93541020e-03
 1.17321489e-02 3.65710035e-02 3.33307952e-01 8.94193444e-03
 4.69521910e-01 5.62055185e-02 1.12130739e-01 1.40543684e-01
 4.62985858e-02 4.99932328e-03 1.08389761e-02 8.67889449e-02
 3.81853133e-02 4.79251109e-02 7.53052682e-02 3.70939001e-02
 3.66510311e-03 1.21429831e-01 1.10754959e-01 1.36033511e-02
 4.91105355e-02 6.64055720e-02 8.44438095e-03 1.13865025e-02
 2.74339952e-02 5.39727323e-02 7.26947784e-01 1.01020476e-02
 6.67379349e-02 2.42946967e-01 1.77236879e-03 9.53907743e-02
 2.17864905e-02 8.63058120e-03 3.07681262e-02 4.66667831e-01
 3.85792047e-01 1.33333374e-02 8.61704058e-04 5.83265200e-02
 3.17313685e-03 9.47934210e-01 7.51185566e-02 8.08882434e-03
 4.94126184e-03 1.28267452e-01 7.35139325e-02 4.65702126e-03
 1.05715089e-01 4.63869469e-03 2.24503707e-02 2.41181359e-01
 1.93508983e-01 6.42654821e-02 4.46681194e-02]","[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]"
48,model_XGB,999,0,999,0,1.0,1.0,1.0,1.0,1.0,1.0,,train,SMOTE,[0.02707206 0.00145989 0.0101793  ... 0.9986083  0.999065   0.9992761 ],[0 0 0 ... 1 1 1]
49,model_XGB,0,0,111,21,0.5,0.0,0.0,0.5560373333030657,0.0,0.0,,val,SMOTE,"[0.00948607 0.01120214 0.01891028 0.01939781 0.03165799 0.00658958
 0.04085618 0.04545846 0.00962725 0.02381647 0.01618997 0.05017109
 0.02175162 0.01271151 0.01515037 0.0056147  0.01114317 0.03094998
 0.03694937 0.0093867  0.02225081 0.02610604 0.02173552 0.03262393
 0.03038152 0.06274752 0.00637523 0.00858426 0.01329018 0.0760038
 0.0071765  0.01799977 0.0089573  0.01799977 0.01768353 0.01385965
 0.09876977 0.00888708 0.04509668 0.04273799 0.05591107 0.01005043
 0.01088006 0.02037064 0.01512994 0.01550771 0.01824172 0.02406483
 0.1225518  0.00623755 0.01751747 0.03277328 0.01790574 0.04216735
 0.02904512 0.01170226 0.02443032 0.10589746 0.01134302 0.02216426
 0.01750237 0.01666466 0.03977423 0.01794034 0.01146869 0.01767418
 0.0121588  0.01877545 0.01956752 0.05708217 0.0189068  0.00774272
 0.00986086 0.10873988 0.01691994 0.0249362  0.0122356  0.0363599
 0.05494086 0.02719818 0.00941316 0.00835722 0.04088937 0.02396675
 0.00442199 0.00956345 0.01234559 0.01738446 0.06053197 0.01137897
 0.03908455 0.01418347 0.01648238 0.05269723 0.02008746 0.00479499
 0.05174879 0.01864327 0.01187491 0.07521018 0.01152719 0.02349766
 0.00523607 0.02100056 0.007283   0.01597771 0.06957992 0.02589616
 0.02719818 0.00964037 0.04529968 0.03277328 0.01166003 0.01244318
 0.00828011 0.03445172 0.02568184 0.0364093  0.01432467 0.00500947
 0.02809213 0.04006933 0.01611804 0.00953501 0.02487433 0.0940074
 0.01503401 0.04659564 0.0702165  0.0514643  0.0143398  0.02321641]","[1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1
 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1
 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0]"
50,model_XGB,4,1,122,20,0.5792682926829268,0.8,0.16666666666666666,0.4784530969904962,0.27586206896551724,0.32326486317303493,,test,SMOTE,"[1.30329654e-02 2.74295229e-02 4.75956872e-03 6.14123465e-03
 6.49792477e-02 5.09899557e-02 3.35732335e-03 8.22673552e-03
 1.15920277e-02 2.36798942e-01 3.10241152e-02 9.27255955e-03
 4.80552763e-03 6.12048842e-02 6.82848275e-01 1.87250525e-02
 2.70288391e-03 2.53702253e-02 4.07523632e-01 5.44626219e-03
 5.66296875e-02 9.88937542e-02 6.87230676e-02 3.40570450e-01
 9.75187868e-02 5.69552518e-02 6.46151155e-02 6.03837557e-02
 1.54287112e-03 9.06980991e-01 2.60650553e-02 2.37940927e-03
 2.31581572e-02 5.34244021e-03 5.01033291e-02 3.60423550e-02
 2.77030140e-01 3.52119072e-03 4.34843078e-02 3.19117047e-02
 4.96338196e-02 4.76748437e-01 3.84419620e-01 1.24560207e-01
 1.30932247e-02 2.38523707e-02 4.80672389e-01 5.21303900e-03
 5.51368743e-02 2.96188127e-02 6.40848652e-02 2.39273869e-02
 1.99503437e-01 2.09688440e-01 4.51908819e-02 8.61590207e-02
 5.47481747e-03 3.59118218e-03 7.03752562e-02 2.22678017e-02
 3.52674007e-01 2.60227412e-01 1.70194190e-02 3.03269804e-01
 6.68101683e-02 2.28043254e-02 1.04825333e-01 3.71032953e-02
 7.48769566e-02 7.39479810e-03 1.96918577e-01 1.63508147e-01
 2.70163501e-03 8.82009193e-02 2.20996305e-01 4.09746692e-02
 3.59498411e-02 3.71254891e-01 1.79624423e-01 1.28899806e-03
 4.31639031e-02 3.17912996e-02 3.92362587e-02 6.50066018e-01
 2.95728678e-03 1.38340905e-01 6.07932732e-02 2.43887510e-02
 1.26320586e-01 1.66928805e-02 1.47670060e-01 4.65343334e-03
 5.14190551e-03 1.63503252e-02 3.20513338e-01 1.26258824e-02
 4.66228396e-01 6.60546347e-02 1.11533716e-01 1.13652706e-01
 6.99293762e-02 7.61758629e-03 8.89793411e-03 1.24308437e-01
 3.42749804e-02 7.75793120e-02 4.92233410e-02 2.89880112e-02
 3.00872256e-03 1.10936932e-01 6.24904037e-02 2.22626962e-02
 3.06486599e-02 3.07739265e-02 1.71476565e-02 2.39698645e-02
 5.72403111e-02 8.40713084e-02 7.39072680e-01 2.01757010e-02
 7.86394998e-02 3.34547520e-01 2.13578204e-03 7.45493099e-02
 2.89254431e-02 1.13103520e-02 2.45374981e-02 3.30072165e-01
 2.57167429e-01 3.15438174e-02 5.63693349e-04 8.20277259e-02
 1.09161739e-03 9.24435318e-01 1.03298187e-01 9.53931641e-03
 4.58352687e-03 1.63934231e-01 2.32859626e-01 7.14790402e-03
 1.14971168e-01 6.01392239e-03 1.82619151e-02 2.54979849e-01
 1.67451188e-01 9.00420770e-02 6.68882951e-02]","[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]"
51,model_XGB,999,0,999,0,1.0,1.0,1.0,1.0,1.0,1.0,,train,SMOTE,[0.02192204 0.00175118 0.00498771 ... 0.99947196 0.99979323 0.9995449 ],[0 0 0 ... 1 1 1]
52,model_XGB,0,0,111,21,0.5,0.0,0.0,0.44550455066213207,0.0,0.0,,val,SMOTE,"[0.01208712 0.01463512 0.03095896 0.02235861 0.01082256 0.08224335
 0.01582807 0.01383244 0.31602395 0.08181986 0.0325854  0.01509546
 0.00765907 0.03816237 0.01739163 0.00895539 0.02633998 0.02756672
 0.09145863 0.00677184 0.04009792 0.01448149 0.0174877  0.04550837
 0.0099832  0.03228075 0.02784633 0.02049529 0.03060774 0.0090376
 0.08875453 0.07007151 0.05753788 0.01696845 0.02230523 0.01775228
 0.01628337 0.03413852 0.01702714 0.01602094 0.03312518 0.0176096
 0.05291543 0.00889518 0.01206663 0.01765883 0.02761317 0.01400771
 0.00515314 0.04352285 0.03352334 0.11793543 0.00809934 0.02256771
 0.01058281 0.01502176 0.03478458 0.00970531 0.05286187 0.05168911
 0.01186623 0.00616786 0.03704003 0.1898517  0.02188    0.05468135
 0.00405391 0.01651724 0.01443178 0.01586468 0.03032777 0.01207691
 0.00606337 0.02721609 0.06045129 0.00608024 0.12798926 0.01190909
 0.0191251  0.13612214 0.036462   0.02245677 0.02082203 0.02529452
 0.01855085 0.05672948 0.00606337 0.01571026 0.02854994 0.01663756
 0.01780326 0.01540422 0.0118338  0.01393692 0.01542904 0.02474668
 0.02312412 0.03873076 0.00516429 0.05257118 0.01939361 0.01083548
 0.00825688 0.07720445 0.02246273 0.03466603 0.02546109 0.03226292
 0.02903342 0.07524658 0.01349049 0.06738727 0.08007763 0.07764907
 0.01076186 0.01324105 0.01395725 0.0216217  0.01914549 0.02126782
 0.02825848 0.00527115 0.09419475 0.0053844  0.01626316 0.02357209
 0.02457046 0.00708991 0.01780326 0.0331927  0.00760956 0.01555187]","[0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0
 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
53,model_XGB,5,2,121,19,0.5960365853658537,0.7142857142857143,0.20833333333333334,0.42655043215506255,0.3225806451612903,0.3333587388692365,,test,SMOTE,"[8.96732416e-03 6.60342798e-02 2.96124746e-03 5.58810402e-03
 3.27612683e-02 9.56218317e-02 5.91146387e-03 1.64565872e-02
 2.08935253e-02 1.26766831e-01 8.04489031e-02 5.69577143e-03
 1.55162986e-03 5.28542064e-02 5.74064851e-01 5.07816486e-03
 1.37063605e-03 3.78736369e-02 3.12184870e-01 7.77104823e-03
 4.00515646e-02 8.18669796e-02 1.00825563e-01 5.17879546e-01
 1.00381747e-01 1.89204663e-01 6.26645535e-02 6.03348687e-02
 7.54869485e-04 9.11566257e-01 2.73989327e-02 3.16870259e-03
 4.16582823e-02 1.77017669e-03 8.24401081e-02 1.83810517e-02
 2.98997998e-01 4.68302052e-03 3.60503495e-02 2.55054943e-02
 5.07030003e-02 4.97892529e-01 5.20796478e-01 4.62505221e-02
 1.16100656e-02 1.13543952e-02 3.76069725e-01 2.62208306e-03
 3.96693088e-02 2.78298352e-02 5.87055720e-02 1.13506159e-02
 1.59292266e-01 1.43878281e-01 4.44721729e-02 1.49386823e-01
 8.64798762e-03 4.06675646e-03 1.29852667e-01 2.68949717e-02
 4.42265809e-01 2.03112304e-01 1.68753453e-02 2.39714757e-01
 4.93468381e-02 2.73833200e-02 7.81810284e-02 3.23146991e-02
 5.29190525e-02 1.09301079e-02 2.16617659e-01 2.41997361e-01
 3.28514306e-03 5.98123744e-02 1.44066826e-01 3.10586374e-02
 5.15761226e-02 2.55041748e-01 2.47807562e-01 1.48433575e-03
 8.05387273e-02 2.95003168e-02 8.00554268e-03 3.12044591e-01
 2.49364786e-03 1.26875535e-01 2.89024878e-02 4.01710048e-02
 1.06948391e-01 2.57206298e-02 1.64978251e-01 3.34306411e-03
 9.60369501e-03 4.31858562e-02 3.89797598e-01 5.48037607e-03
 4.44006145e-01 4.46498208e-02 8.04762095e-02 1.75228387e-01
 7.59346113e-02 8.73591937e-03 1.66632105e-02 7.98804238e-02
 3.29939499e-02 4.85220291e-02 1.39276400e-01 2.29885969e-02
 4.61223582e-03 6.84045106e-02 6.89769834e-02 2.05811728e-02
 2.97642946e-02 3.74447554e-02 1.38822915e-02 2.82652136e-02
 4.54828106e-02 2.78176647e-02 5.38005948e-01 1.88148245e-02
 6.12905696e-02 3.91169131e-01 2.20243400e-03 8.04870874e-02
 1.79155078e-02 1.18716275e-02 1.02117872e-02 3.61607045e-01
 5.45616746e-01 2.96900384e-02 6.87504129e-04 4.85804565e-02
 1.44964829e-03 9.59110081e-01 1.21236421e-01 1.95839368e-02
 2.81189592e-03 6.08150363e-02 1.43308252e-01 5.90098742e-03
 5.88773526e-02 4.79888218e-03 2.88186334e-02 3.03174943e-01
 1.13194160e-01 5.71483634e-02 4.54957411e-02]","[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]"
54,model_XGB,999,0,999,0,1.0,1.0,1.0,1.0,1.0,1.0,,train,SMOTE,[0.02346494 0.00146294 0.00719221 ... 0.99559975 0.9981628  0.99932206],[0 0 0 ... 1 1 1]
55,model_XGB,0,0,111,21,0.5,0.0,0.0,0.385585673103581,0.0,0.0,,val,SMOTE,"[0.01446123 0.0204425  0.00865475 0.00718421 0.01146557 0.03811739
 0.01625039 0.02086267 0.01139461 0.01507442 0.01527933 0.00729772
 0.0137826  0.01935256 0.0560908  0.02313081 0.02874357 0.40883192
 0.03788241 0.01513484 0.01706064 0.01966894 0.07957292 0.0331178
 0.03763288 0.05342152 0.01539429 0.00993628 0.06582813 0.03554602
 0.0094321  0.06325031 0.01216313 0.02311932 0.05499748 0.01582328
 0.0175645  0.02975099 0.06699458 0.02498525 0.02540305 0.00861411
 0.02763041 0.04928045 0.02270979 0.01447967 0.03589945 0.03096786
 0.02868399 0.02702924 0.01408762 0.01374003 0.01450742 0.04203729
 0.00834779 0.02531999 0.06614176 0.02495128 0.01243539 0.03323713
 0.01759457 0.01774713 0.03964357 0.00866055 0.01231267 0.03621239
 0.04197648 0.02159651 0.12109301 0.01159201 0.06986938 0.02364907
 0.03559322 0.04059112 0.02028154 0.00765572 0.05110609 0.01820308
 0.05559517 0.00948828 0.06767546 0.01248451 0.03904521 0.02237203
 0.03554602 0.03424067 0.00779528 0.01294252 0.01021676 0.03222044
 0.01851705 0.0172601  0.03813917 0.0685594  0.00493993 0.08891605
 0.01946028 0.02439344 0.02086267 0.01851705 0.03753655 0.01897933
 0.01555014 0.11900231 0.06067185 0.02702924 0.04310499 0.00506443
 0.01700116 0.00752242 0.12102146 0.0360638  0.04999102 0.03554602
 0.00729886 0.05524981 0.03208955 0.03295845 0.0183426  0.02041734
 0.06041968 0.00970729 0.01853761 0.0287781  0.01945783 0.03814689
 0.04387958 0.01025074 0.01623112 0.07161255 0.02836145 0.03236123]","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0
 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0]"
